Pclass,Sex,Fare,FamilySize,IsAlone,InCabin,Room,Title,Age*Class,Fare_Per_Person,Embarked_C,Embarked_Q,Embarked_S,FareGroup_A,FareGroup_B,FareGroup_C,FareGroup_D,FareGroup_E,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_N,Deck_T,AgeGroup_Adult,AgeGroup_Baby,AgeGroup_Child,AgeGroup_Senior,AgeGroup_Student,AgeGroup_Teenager,AgeGroup_Unknown,AgeGroup_Young Adult
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1476,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.167143305297764,-0.5583,1,False,-0.0,0.6862,0.3768,-0.1687,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.1832383353614797,-0.5583,1,False,-0.0,0.6862,1.0001,-0.1503,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,1,2.734367509419584,0.7051,0,False,-0.0,-0.9323,0.9222,-1.0842,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,3.0545906305603445,0.7051,0,False,-0.0,0.6862,0.1431,-0.9009,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8419,0,2.110213200346589,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.2339,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3521,1,3.2958368660043287,0.0734,0,False,-0.0,-0.9323,0.195,-0.1343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,3.2958368660043287,-0.5583,1,False,-0.0,-0.9323,-0.2725,1.1229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.169053700369523,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.2027647577118348,-0.5583,1,True,-2.4827,0.6862,1.2339,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1.5461,0,3.316002535598924,-0.5583,1,True,0.1494,0.6862,-0.5322,1.146,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8419,1,2.8390784635086144,0.0734,0,False,-0.0,-0.9323,-1.2983,-0.4827,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3521,1,3.2958368660043287,0.0734,0,False,-0.0,-0.9323,0.9222,-0.1343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.094945728215801,-0.5583,1,False,-0.0,0.6862,0.0651,-0.2513,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.5461,0,4.041295341132285,0.0734,0,True,-0.3519,0.6862,0.0392,0.4344,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1.5461,1,4.795790545596741,1.3367,0,True,2.9069,-0.9323,-0.8958,-0.4535,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8419,1,3.566005355963401,1.9684,0,False,-0.0,-0.9323,0.3768,-1.2884,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3521,1,2.9831534913471307,2.6001,0,False,-0.0,-0.9323,-0.0128,-1.6733,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,5.575949103146316,2.6001,0,True,-1.668,0.6862,0.4028,-0.8256,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3521,0,2.4423470353692043,-0.5583,1,False,-0.0,0.6862,0.3508,0.1462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,3.305053521109253,0.7051,0,False,-0.0,-0.9323,1.078,-0.7576,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.3513752571634776,-0.5583,1,False,-0.0,0.6862,0.2989,0.0421,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.1719067693519296,0.0734,0,False,-0.0,0.6862,0.6885,-0.9917,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,2.6390573296152593,-0.5583,1,False,-0.0,-0.9323,0.195,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.2096470973347766,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1201,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,0,4.417131919904876,0.7051,0,True,-0.9786,-2.5508,-1.1555,-0.1213,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.3521,1,3.0204248861443626,0.0734,0,False,-0.0,-0.9323,-0.5841,-0.3444,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.5461,0,3.316002535598924,-0.5583,1,False,-0.0,0.6862,-0.3764,1.146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,1,3.0085645861193133,1.3367,0,False,-0.0,-0.9323,-0.8698,-1.2716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-1.5461,0,3.4499875458315867,-0.5583,1,True,3.4082,2.3048,0.0911,1.2993,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.3521,0,3.3586377672433594,1.3367,0,False,-0.0,0.6862,0.6105,-1.1113,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,3.0429354648621407,0.0734,0,False,-0.0,0.6862,-1.2983,-0.3272,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,0,3.3586377672433594,-0.5583,1,True,3.8469,0.6862,-0.4803,1.1948,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5461,0,4.500966778400216,0.0734,0,True,2.6562,0.6862,0.0132,0.7851,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,1.0001,-0.1476,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,0,3.316002535598924,-0.5583,1,True,-0.728,0.6862,0.4287,1.146,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-1.5461,1,3.9676942027986066,0.0734,0,True,-1.7933,-0.9323,-1.2724,0.3783,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3521,1,2.4423470353692043,-0.5583,1,False,-0.0,-0.9323,1.3377,0.1462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.169053700369523,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,0,3.316002535598924,-0.5583,1,True,-2.3574,0.6862,-0.0128,1.146,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,1.3897,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,0,3.676300671907076,-0.5583,1,True,0.8388,0.6862,-0.0387,1.5583,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.3521,0,2.6390573296152593,-0.5583,1,False,-0.0,0.6862,1.2339,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.085672091430472,-0.5583,1,False,-0.0,0.6862,1.7013,-0.2619,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.3521,0,0.0,-0.5583,1,False,-0.0,0.6862,-1.2854,-2.6487,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,0,3.316002535598924,-0.5583,1,False,-0.0,0.6862,0.195,1.146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.1661924680884908,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1698,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,1,3.0085645861193133,1.3367,0,False,-0.0,-0.9323,-1.201,-1.2716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8419,0,2.110213200346589,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.2339,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.2682524139135403,-0.5583,1,False,-0.0,0.6862,1.7013,-0.053,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.3521,1,3.3586377672433594,1.3367,0,False,-0.0,-0.9323,0.4547,-1.1113,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,2.6940662126460584,-0.5583,1,True,-0.0,-0.9323,-0.0647,0.4343,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8419,1,2.38301234210666,-0.5583,1,False,-0.0,-0.9323,0.4547,0.0783,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,3.970291913552122,-0.5583,1,True,-2.232,0.6862,-1.2724,1.8948,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3521,0,3.0910424533583165,0.0734,0,False,-0.0,0.6862,0.5067,-0.2905,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.0851502161468174,0.0734,0,False,-0.0,0.6862,1.0001,-1.0579,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.1425102331468193,-0.5583,1,False,-0.0,0.6862,0.4547,-0.1969,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,1,2.586823743668066,0.0734,0,False,-0.0,-0.9323,-1.1036,-0.6752,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8419,0,3.8691155044168695,3.8635,0,False,-0.0,-2.5508,-0.5582,-1.6648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.3521,0,0.0,-0.5583,1,False,-0.0,0.6862,-1.2854,-2.6487,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,2.6363,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,1,2.3596740599781727,-0.5583,1,False,-0.0,-0.9323,3.6492,0.0516,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.5461,0,4.5226490762785785,0.0734,0,True,-0.0386,0.6862,-0.6101,0.8017,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8419,1,3.275887339030031,1.9684,0,False,-0.0,-0.9323,-1.2983,-1.3991,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,4.51085950651685,0.0734,0,True,2.7189,-0.9323,-0.3504,0.7927,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5461,0,3.4242626545931514,-0.5583,1,True,-0.7906,0.6862,0.2469,1.2699,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,1.078,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.827313621929028,0.7051,0,False,-0.0,-2.5508,-0.5582,-1.031,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.8419,0,3.0429354648621407,0.0734,0,False,-0.0,0.6862,-1.2983,-0.3272,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.110213200346589,-0.5583,1,False,-0.0,0.6862,0.3768,-0.2339,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,3.4499875458315867,-0.5583,1,True,-1.2293,0.6862,0.169,1.2993,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.5461,0,3.922056501139853,-0.5583,1,False,-0.0,0.6862,0.5846,1.8396,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,0.3768,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.7381460759229332,-0.5583,1,False,-0.0,0.6862,-1.2983,0.4847,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,4.37281811610993,0.0734,0,True,-1.856,-0.9323,0.1431,0.6874,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.778819271990417,-0.5583,1,False,-0.0,0.6862,-1.2983,0.5313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,5.027492411162679,1.3367,0,True,-1.7307,-0.9323,-0.6101,-0.3474,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8419,0,2.1742743348260083,-0.5583,1,False,-0.0,0.6862,0.6105,-0.1605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.2682524139135403,-0.5583,1,False,-0.0,0.6862,0.0651,-0.053,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8419,1,2.169053700369523,-0.5583,1,False,-0.0,-0.9323,0.3768,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,1,2.155151800914312,-0.5583,1,False,-0.0,-0.9323,-1.2983,-0.1824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,1,2.3596740599781727,-0.5583,1,False,-0.0,-0.9323,1.6234,0.0516,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-1.5461,1,4.471638793363568,-0.5583,1,True,1.8415,-0.9323,-0.8439,2.4685,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.5461,0,4.699570861409576,0.0734,0,True,0.9641,0.6862,-0.7919,0.9366,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3521,1,3.2958368660043287,0.7051,0,False,-0.0,-0.9323,0.4547,-0.7629,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,0,3.316002535598924,-0.5583,1,False,-0.0,0.6862,-1.2724,1.146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,3.1580636854714434,-0.5583,1,False,-0.0,0.6862,0.9222,0.9653,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,4.051711901657239,-0.5583,1,False,-0.0,0.6862,0.7664,1.9879,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.169053700369523,-0.5583,1,False,-0.0,0.6862,1.0001,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,0,3.3064287218760624,-0.5583,1,True,-1.5427,0.6862,-0.3244,1.1351,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1.5461,1,4.100989104940768,0.0734,0,False,-0.0,-0.9323,0.1431,0.48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.139571923732859,-0.5583,1,False,-0.0,0.6862,0.6105,-0.2003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,3.555942170685876,-0.5583,1,True,-0.2266,0.6862,-0.0387,1.4206,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.3521,1,2.4423470353692043,-0.5583,1,True,-1.0413,-0.9323,0.5067,0.1462,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.8419,0,3.224857896545748,-0.5583,1,False,-0.0,0.6862,-1.2983,1.0417,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3521,1,3.2958368660043287,0.0734,0,False,-0.0,-0.9323,0.6105,-0.1343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,1.2339,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,1,4.548599834499697,-0.5583,1,True,1.4655,-0.9323,-0.4803,2.5566,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,0.4547,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.107178296651436,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.2373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,4.077184839375167,0.0734,0,True,-1.9814,-0.9323,-0.1167,0.4618,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.1076888046179385,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.2367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.169053700369523,-0.5583,1,False,-0.0,0.6862,1.8961,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.3521,1,2.4423470353692043,-0.5583,1,False,-0.0,-0.9323,1.3377,0.1462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-1.5461,0,5.406181146423973,-0.5583,1,True,2.8442,0.6862,-1.2724,3.5379,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8419,0,2.188856327665703,-0.5583,1,False,-0.0,0.6862,1.7793,-0.1439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.3521,0,2.525728644308256,1.3367,0,False,-0.0,0.6862,-0.0647,-1.4926,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3521,1,3.2958368660043287,0.7051,0,False,-0.0,-0.9323,-1.1555,-0.7629,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8419,0,2.1076888046179385,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.2367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.1076888046179385,0.7051,0,False,-0.0,0.6862,0.0651,-1.4427,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8419,1,3.1509523813392697,0.7051,0,False,-0.0,-0.9323,-1.2983,-0.8458,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,1,2.2682524139135403,-0.5583,1,False,-0.0,-0.9323,1.078,-0.053,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,3.305053521109253,0.7051,0,False,-0.0,-0.9323,-0.8958,-0.7576,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.5461,0,3.316002535598924,-0.5583,1,True,-0.728,2.3048,-0.0907,1.146,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.5461,1,4.676792929661059,-0.5583,1,False,-0.0,-0.9323,-0.4803,2.7033,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.7408400239252013,-0.5583,1,False,-0.0,0.6862,-1.2983,0.4878,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,3.9219733362813134,0.7051,0,True,-0.6653,-0.9323,-0.688,-0.4046,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.5461,1,4.276666119016055,0.7051,0,True,-1.7307,-0.9323,-0.3244,-0.2017,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,1,3.4742929367327062,3.2318,0,False,-0.0,-0.9323,-0.5582,-1.6547,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.8419,1,3.4742929367327062,3.2318,0,False,-0.0,-0.9323,-0.4023,-1.6547,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.3521,0,3.2958368660043287,0.0734,0,False,-0.0,0.6862,0.4028,-0.1343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,0,4.676792929661059,0.0734,0,True,2.2802,0.6862,0.0392,0.9193,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.5461,0,3.2958368660043287,-0.5583,1,False,-0.0,0.6862,0.4028,1.1229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3521,1,3.2958368660043287,0.0734,0,False,-0.0,-0.9323,-0.2725,-0.1343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3521,0,2.6988412620169004,-0.5583,1,False,-0.0,0.6862,-1.2854,0.4398,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,3.0692150503137943,0.7051,0,False,-0.0,0.6862,1.3118,-0.8926,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,0,3.6309854756950335,0.7051,0,False,-0.0,-2.5508,-0.8439,-0.5711,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.5461,0,4.717456363787216,0.7051,0,True,1.2775,0.6862,-0.8179,0.0505,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3521,0,3.2958368660043287,-0.5583,1,False,-0.0,0.6862,0.1431,1.1229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.17806441028492,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1562,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.107178296651436,-0.5583,1,False,-0.0,0.6862,0.4547,-0.2373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,1,2.1719067693519296,-0.5583,1,False,-0.0,-0.9323,0.4547,-0.1633,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,3.316002535598924,-0.5583,1,False,-0.0,0.6862,0.3508,1.146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.5461,1,3.703768066607687,0.0734,0,True,-2.1067,2.3048,-0.0128,0.1769,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.5461,0,5.4316456135398825,-0.5583,1,False,-0.0,0.6862,-1.2724,3.5671,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,4.390118804571219,0.7051,0,True,1.0895,-0.9323,-0.2465,-0.1368,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,1,2.9123506646149395,0.0734,0,False,-0.0,-0.9323,1.5455,-0.4268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.169053700369523,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
